2025-04-07 11:55:28,192.168.1.105,http://192.168.1.108:5000/chart_data_rating_pertahun,http://192.168.1.108:5000/about,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:55:28,192.168.1.105,http://192.168.1.108:5000/chart_sumber_pengaduan,http://192.168.1.108:5000/about,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:05,192.168.1.105,http://192.168.1.108:5000/pengaduan,http://192.168.1.108:5000/about,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:06,192.168.1.105,http://192.168.1.108:5000/chart_data_pengaduan_perbulan,http://192.168.1.108:5000/pengaduan,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
.36"
2025-04-07 11:57:06,192.168.1.105,http://192.168.1.108:5000/chart_data_pengaduan_pertahun,http://192.168.1.108:5000/pengaduan,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:06,192.168.1.105,http://192.168.1.108:5000/chart_data_sumber_pengaduan_pertahun,http://192.168.1.108:5000/pengaduan,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:13,192.168.1.105,http://192.168.1.108:5000/pengaduan_lengkap,http://192.168.1.108:5000/pengaduan,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:37,192.168.1.105,http://192.168.1.108:5000/charts.html,http://192.168.1.108:5000/pengaduan_lengkap,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:42,192.168.1.105,http://192.168.1.108:5000/,http://192.168.1.108:5000/pengaduan_lengkap,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:42,192.168.1.105,http://192.168.1.108:5000/chart_total_rating,http://192.168.1.108:5000/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:42,192.168.1.105,http://192.168.1.108:5000/chart_reviewer,http://192.168.1.108:5000/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:42,192.168.1.105,http://192.168.1.108:5000/chart_data_ulasan_pertahun,http://192.168.1.108:5000/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:42,192.168.1.105,http://192.168.1.108:5000/chart_data_rating_pertahun,http://192.168.1.108:5000/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:42,192.168.1.105,http://192.168.1.108:5000/chart_sumber_pengaduan,http://192.168.1.108:5000/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:56,192.168.1.105,http://192.168.1.108:5000/login,Langsung (direct),"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:56,192.168.1.105,http://192.168.1.108:5000/chart_reviewer,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:56,192.168.1.105,http://192.168.1.108:5000/chart_total_rating,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:56,192.168.1.105,http://192.168.1.108:5000/chart_data_ulasan_pertahun,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:56,192.168.1.105,http://192.168.1.108:5000/chart_data_rating_pertahun,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:57:56,192.168.1.105,http://192.168.1.108:5000/chart_sumber_pengaduan,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:58:02,192.168.1.105,http://192.168.1.108:5000/login,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:58:02,192.168.1.105,http://192.168.1.108:5000/chart_data_ulasan_pertahun,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:58:02,192.168.1.105,http://192.168.1.108:5000/chart_reviewer,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:58:02,192.168.1.105,http://192.168.1.108:5000/chart_data_rating_pertahun,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:58:02,192.168.1.105,http://192.168.1.108:5000/chart_sumber_pengaduan,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:58:04,192.168.1.105,http://192.168.1.108:5000/login,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:58:04,192.168.1.105,http://192.168.1.108:5000/chart_total_rating,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:58:04,192.168.1.105,http://192.168.1.108:5000/chart_reviewer,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:58:04,192.168.1.105,http://192.168.1.108:5000/chart_data_ulasan_pertahun,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
2025-04-07 11:58:04,192.168.1.105,http://192.168.1.108:5000/chart_data_rating_pertahun,http://192.168.1.108:5000/login,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
